gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
AL139246.5,-3.172312608709604,-3.396341388438776,0.008913076673656336,0.6419275720491693,True,0.6942155624608732,3.866528171170477
PSMD6-AS2,-3.63711935524181,-3.392197840927111,0.008969096663944255,0.6419275720491693,True,0.6800337408995395,4.317153096141349
BRF1,4.41133305494254,3.391507074994942,0.008978471695456234,0.6419275720491693,True,6.099663098677258,1.688330043734718
ATP5F1D,3.9232456354939327,3.3849739423648657,0.009067650979859568,0.6419275720491693,True,5.385152412963659,1.4619067774697267
ADGRB1,4.325557914571969,3.383151420223908,0.009092695005846313,0.6419275720491693,True,5.994720436902724,1.669162522330755
BHLHE40-AS1,3.1693798745555837,3.383034613523188,0.009094302576008396,0.6419275720491693,True,4.133065922457153,0.9636860479015689
KLC1,2.728830795925636,3.380770338543327,0.009125524199323684,0.6419275720491693,True,8.03688658563934,5.308055789713705
RBM48,3.657558489667858,3.3765767001268103,0.009183647818985103,0.6430254148811606,True,4.895637747794051,1.2380792581261935
PIK3IP1-AS1,3.3633097380483177,3.373496077048115,0.009226593305082744,0.6430552863874259,True,4.457214046221411,1.0939043081730933
ZNF121,3.7445058095183397,3.368813183246834,0.009292280593034804,0.6446626224268732,True,5.092867841227812,1.348362031709472
MFAP5,4.4573215747481445,3.348806196013349,0.009578511585297942,0.6614858868312605,True,5.978394042979536,1.5210724682313919
EXOSC2,3.4349561599377028,3.3450727814869987,0.009632942873607107,0.6622210364565178,True,4.631104522548581,1.1961483626108782
SUOX,3.2879526672752726,3.341086260016542,0.009691423551198801,0.6632266506259306,True,3.2879526672752726,0.0
PGLS,3.739505236651712,3.326135483568269,0.009914091461970104,0.6743646257293624,True,5.066045059302698,1.3265398226509857
CRELD2,3.432136547903882,3.324196850251416,0.009943355695427652,0.6743646257293624,True,4.4394499875283975,1.0073134396245156
ETAA1,3.6587605565706838,3.320591804949796,0.009998016485867506,0.6747479802713131,True,4.914820293594538,1.2560597370238538
FLYWCH2,3.5809483320498954,3.3139615582071844,0.01009937211083094,0.6747479802713131,True,4.858973687206758,1.2780253551568623
GMEB2,3.871442173686331,3.3108580041880673,0.010147185999041478,0.6747479802713131,True,5.2201564444103505,1.3487142707240196
PES1,3.6151911554746645,3.310292278088801,0.010155927261629116,0.6747479802713131,True,4.894619819473417,1.279428663998752
ANKRA2,2.277310532762108,3.308108296932861,0.010189747102668194,0.6747479802713131,True,5.973435267180037,3.6961247344179284
CBFA2T3,4.327953774522145,3.3063735597744195,0.010216694491016313,0.6747479802713131,True,6.035025807440151,1.707072032918006
CRTC3-AS1,-4.030580797257494,-3.292859098707722,0.010429207325172706,0.6796556626572513,True,1.8948274797737374,5.925408277031232
SAMD3,-3.8429586518363434,-3.28890300863397,0.010492290409484656,0.6796556626572513,True,0.9984534650600745,4.841412116896418
MALRD1,-4.110110259913828,-3.2885479885834203,0.010497971041374971,0.6796556626572513,True,1.7520204769894758,5.862130736903303
PTS,2.5086310858149,3.2816490774242952,0.01060900274586666,0.6796556626572513,True,6.335292043024394,3.826660957209494
TCAF2,-3.4532117440009062,-3.278817090950292,0.010654937076853166,0.6796556626572513,True,1.4743720210080524,4.927583765008959
COX17,3.64203140953238,3.2773755779196865,0.010678398255510316,0.6796556626572513,True,4.883806920798398,1.2417755112660183
