gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
MCOLN3,-2.445671757316084,-4.883137442417101,0.001643093854322902,0.9999235661907606,True,0.3759470339639787,2.8216187912800628
ACHE,-2.3584084434498216,-4.732340315028808,0.0019631122116057034,0.9999235661907606,True,0.34610654041855315,2.704514983868375
LINC01521,2.386848360947683,4.683340018672183,0.0020814397366305335,0.9999235661907606,True,2.799310211653555,0.41246185070587194
GLB1L3,-2.355748310521172,-4.659293124102073,0.0021423649663559713,0.9999235661907606,True,0.4903883957998897,2.8461367063210616
ADRA1A,-2.8277718381002193,-4.517664323953424,0.0025435117868989085,0.9999235661907606,True,0.11995505382003888,2.947726891920258
BGN,2.878705454798645,4.512362578192115,0.0025600529495547852,0.9999235661907606,True,3.393459134415811,0.5147536796171658
EFHD2,-3.0432100273200313,-4.44462550391952,0.002782118234755347,0.9999235661907606,True,0.41589461145880596,3.4591046387788373
AP000350.6,2.474979882670691,4.383201038784999,0.003001861936681507,0.9999235661907606,True,2.474979882670691,0.0
SULT2A1,-2.116076342588756,-4.3677730497789335,0.003059999737569902,0.9999235661907606,True,0.3245236967718059,2.4406000393605622
AC022915.2,1.7633196778080809,4.349676390416631,0.003129771872271837,0.9999235661907606,True,5.563612912288326,3.800293234480245
AC231981.1,2.2856386660262262,4.281603690979454,0.003408267934604082,0.9999235661907606,True,2.7903775338315966,0.5047388678053703
RUSC1-AS1,2.9662425547475646,4.275222680908904,0.0034357331074077006,0.9999235661907606,True,3.8206310250487068,0.8543884703011421
RAB37,-2.5293668146179367,-4.259843373089873,0.0035029294258700537,0.9999235661907606,True,0.5458054685175905,3.0751722831355273
FAM83E,-1.9573246767832104,-4.244713807074687,0.003570440072570535,0.9999235661907606,True,0.0,1.9573246767832104
ETFB,3.4632198848633626,4.2229590869299445,0.003670020507332847,0.9999235661907606,True,4.37692479105242,0.9137049061890573
AL157392.4,2.1111332367552014,4.176538305176163,0.0038928143891966247,0.9999235661907606,True,2.332205814632908,0.2210725778777066
AC091979.1,2.3465874293198006,4.163179606228589,0.003959636563917702,0.9999235661907606,True,2.3465874293198006,0.0
AL359504.2,2.781280023445974,4.150702997575492,0.004023179162089406,0.9999235661907606,True,3.514911789459773,0.733631766013799
